recording_id,domain,source_frame_index,timestamp_ns,timestamp_s,side,state_candidate,state_confidence,evaluable,missing_mask_penalised,is_ground_truth,review_required,rationale,left_hand_visible,left_hand_partially_visible,left_hand_occluded,left_hand_out_of_frame,left_hand_motion_blurred,left_arm_visible,hand_tracking_available,hand_tracking_valid,hand_segmentation_proxy_available,right_hand_visible,right_hand_partially_visible,right_hand_occluded,right_hand_out_of_frame,right_hand_motion_blurred,right_arm_visible
motorcycle_5ab8604a14df,motorcycle,13928,3103355168635,3103.355168635,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13929,3103421836352,3103.421836352,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13929,3103421836352,3103.421836352,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13930,3103488510572,3103.488510572,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13930,3103488510572,3103.488510572,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13931,3103555159529,3103.555159529,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13931,3103555159529,3103.555159529,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13932,3103621820936,3103.621820936,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13932,3103621820936,3103.621820936,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13933,3103688495050,3103.68849505,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13933,3103688495050,3103.68849505,right,not_visible,0.5,False,False,False,True,"neither hand tracking nor the segmentation proxy reports a hand; on a motorcycle this is an expected, non-erroneous situation",,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13934,3103755149957,3103.755149957,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13934,3103755149957,3103.755149957,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13935,3103821798758,3103.821798758,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13935,3103821798758,3103.821798758,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13936,3103888441405,3103.888441405,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13936,3103888441405,3103.888441405,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13937,3103955102706,3103.955102706,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13937,3103955102706,3103.955102706,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13938,3104021770113,3104.021770113,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13938,3104021770113,3104.021770113,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13939,3104088431571,3104.088431571,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13939,3104088431571,3104.088431571,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13940,3104155093030,3104.15509303,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13940,3104155093030,3104.15509303,right,uncertain,0.4,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13941,3104221741779,3104.221741779,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13941,3104221741779,3104.221741779,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 8 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13942,3104288371822,3104.288371822,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13942,3104288371822,3104.288371822,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 9 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13943,3104355014310,3104.35501431,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13943,3104355014310,3104.35501431,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 10 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13944,3104421656801,3104.421656801,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13944,3104421656801,3104.421656801,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 11 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13945,3104488286633,3104.488286633,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
motorcycle_5ab8604a14df,motorcycle,13945,3104488286633,3104.488286633,right,uncertain,0.3,False,False,False,True,the segmentation proxy proposes a hand region but the tracker reports nothing: either the tracker failed or the proxy is a false positive | the proxy region has persisted for 12 frames with no tracking support: candidate over-propagation,,,,,,,True,False,True,False,False,False,False,False,
motorcycle_5ab8604a14df,motorcycle,13946,3104554923020,3104.55492302,left,out_of_frame,0.75,False,False,False,True,hand tracking projects every landmark outside the RGB image: the hand is tracked by the device but not in the camera's field of view | a proxy mask exists while no landmark falls inside the image: candidate false mask,False,False,False,True,False,,True,True,True,,,,,,
